text_a	text_b	score
树上飞来一只鸟。	参与者的际遇。	0.0
他时刻不忘自己的职责。	他时时不忘自己的职责。	1.0
一个女孩家，只管拿着诗作正经事讲起来，叫有学问的人听了，反笑话说不守本分。	大运河带来许多好处：将中国重要水系连接起来，形成运输网路；	0.0
他们这些捏笔杆子的也会种庄稼。	之后这些玉玺尽入隋朝，传到唐朝，直至五代十国时失去踪影。	0.0
就算前面是地雷阵，我也要一往直前。	不久，艾略特出狱后便跟魔鬼许下最后的一个愿望……	0.0
对于家庭琐事，他从来不放在心上。	三氧化铬（化学式：CrO），通常呈暗红色斜方结晶，可溶于水、醇、硫酸和乙醚，但不溶于丙酮（丙酮遇到三氧化铬会发生剧烈爆炸，危险！	0.0
家家都买了汽车。	为应付正名为大学后所增加的收生人数及未来发展，逸夫校园于1995年落成启用。	0.0
你再磨蹭就迟到了。	然而于第二季，比赛首次出现非淘汰及双淘汰。	0.0
他花光了钱。	这种抗生素的临床实验开始于1960年代，并成功的治疗急性白血病和淋巴瘤。	0.0
把犯人跑了。	苏黎世大学最早可以追溯到瑞士宗教改革家慈运理于1525年创立的神学院。	0.0
把犯人跑了。	何国文的绘画风格，经常使用高逸壮阔的风山云水笔触，挥洒台湾在地的幻致奇景，或借由绘画主题反应台湾社会现象，明暗对比强烈，具有独特的个人油画特色。	0.0
你喝了不到两盅酒，就叨叨叨，叨叨叨，你有个够没有？	周永康对所指控的上述犯罪事实证据均当庭表示属实、没有异议，服从法庭判决，不上诉。	0.0
我不要红衣服，不过这件衣服不太红，将就着穿吧。	（编导 / 35厘米电影长片‧2009年/香港电影节、台北电影节、捷克卡罗维瓦力影展、旧金山影展、冲绳影展）	0.0
他不但细心听取了我们的意见，而且立刻通知组内成员前来商量，态度甚至比我们还要积极。	他不光细心听取了我们的意见，更是立刻通知组内成员前来商量，态度甚至比我们还要积极。	1.0
他买了王教授一本书。	王教授的书被他买了。	1.0
他把这批货卖掉了一大半。	此塔与通道象征著德国和犹太人历史是不能分离的，也是猛烈而隐密的。	0.0
总务处长邀请各年级学生代表就学校的伙食问题与管理部门进行对话。	同时成为英国皇家音乐学院(伦敦)，伯明翰音乐学院和曼切斯特chetham‘s 音乐学校三校聘用教师。	0.0
师傅比我更懂得如何做人。	至2008年，部分建设内容被时任中华民国总统马英九及其政府归入爱台十二项建设以及黄金十年等政策继续规划及实行，还有其他部份建设尚未实施，如台湾博览会或平地水库海水淡化厂。	0.0
留着他们一起吃午饭吧。	当西雅图海鹰和坦帕湾海盗于1976年加入NFL时，他们暂时在转换联会前分别分在国联跟美联里一季。	0.0
差点儿答错。	差点儿就答错了。	1.0
差点考上甲班。	扬州八怪之一的郑板桥曾在此地任县令，十笏园中收藏了很多郑板桥的作品。	0.0
我两手空空，既不愿让悲鸿知道，以免他焦虑，又不愿开口向人求助。	我两手空空，一面不愿让悲鸿知道，以免他焦虑，一面不愿开口向人求助。	1.0
东西全给吃光了。	吃完了所有的东西。	1.0
中文系一年级有多少男生呢？	学校面向全国31个省（直辖市、自治区）和港澳台招生，并招收外国留学生。	0.0
颗颗都挂了果。	参阅：苦劳网、新头壳、医声论坛、猫咪论坛、TWATC、乐屋网、瘾科技、开眼电影网、游戏基地、巴哈姆特电玩资讯站、Animate、4Gamer。	0.0
朋友们，当你们听到这段英雄事迹的时候，你的感想如何呢？	正当灵梦在烦恼的时候，一个自称是妖怪之山上神社巫女的人到来博丽神社，还提出了要博丽神社关闭的要求。	0.0
物业公司要加强防火设施的维修和保养，以免再次发生报警误响的事件。	在变名为柳川左门时，另外取了雅号吹山。	0.0
她傲慢地环视了一下会场。	文化分歧。	0.0
他应该昨天就到了。	九个校区分布于沈阳，抚顺及铁岭等地，共包括13个学部，校园占地面积66。	0.0
她离开广州已经好几年了。	雷达系统包含一种机鼻下可以伸出的红外线搜索/跟踪系统（IRST，米格-25PD已经装备）。	0.0
她把这批马调教的很好。	和另三大恶人前往小镜湖后，先杖杀大理四大护卫之首褚万里，再战镇南王段正淳，先是段家剑斗段家剑，由于段延庆太过强捍，段正淳使出一阳指仍敌不过段延庆，后因萧峰出手阻止，段延庆才和另三大恶人离去。	0.0
那幢楼高不了。	另外，计算机入侵或电脑病毒都会对一个国家造成极大的伤害。	0.0
我要有外心，立刻就化成灰，叫万人践踹。	加拉塔沙雷体育会	0.0
挑剔的母亲又逼着裁缝把做好的衣服修改了两次。	裁缝被挑剔的母亲逼着把做好的衣服又修改了两次。	1.0
举起手来！	在DOS中，批处理文件中使用的该命令可以直接改变调用者的当前目录；	0.0
在下次董事会上，一定得拿出个让大家都满意的新方案出来。	全联福利中心	0.0
方法始终不变。	清代和民国时期，当地民众有洗龙祈雨的习俗，据说在干旱少雨时，洗龙壁上的黑龙（从右数第二条），便会天降甘霖。	0.0
坐在台下的母亲发现，女儿小兰的眼中闪动着泪光。	他发现大部分由汉斯·斯隆（Hans Sloane）捐出的收藏品的状况并不佳，医学及解剖学上可用的都捐到伦敦皇家外科学院（Royal College of Surgeons）的博物馆里去，但更多的藏品如填塞了的动物及鸟类标本等却腐败得只有焚毁一途。	0.0
兵兵回宿舍睡觉了。	耿炳文，濠州（今安徽凤阳）人，中国明朝开国军事将领，官至大将军，以功封长兴侯。	0.0
他明明知道下午有事。	有鉴于之前去其他国家表演，空服人员看到你拿乐器，都会亲切跟你问候，我才知道西方跟亚洲对于音乐文化尊重的差异性。	0.0
这本书我恰好看过。	由于他们勇敢无畏地采取立场拥护纯真的崇拜，尼布甲尼撒遂宣布国中的犹太人都有崇拜的自由。	0.0
那个瓜不重。	在清朝时期，所有由西方进入中国的商船、贡船必须在西贡的佛堂洲完税方可进入中国海域。	0.0
我找个朋友，别人托我办点事儿。	珠江客运有限公司（Chu Kong Passenger Transport Co。	0.0
我们春天常去旅游。	简独自在家，正在电话上给她的朋友们诉苦，结果下楼梯时失足跌倒。	0.0
小马悲痛地望着他。	主场球场。	0.0
千万别大意！	阿拉巴马州塞尔玛（Selma， Alabama）的休士顿少校（J。	0.0
把犯人跑了。	还有后殿庙外有双狮伏卧，石狮姿态富稚气，头小耳大，雕纹犀利；	0.0
他明明知道下午有事。	革兰氏阴性菌细胞壁层薄，会被脱色而成为无色。	0.0
她买了小王一件衣服。	她从小王那买了一件衣服。	1.0
不管你说什么，他总是听不进去。	生还者仍共同面对失去的创痛。	0.0
他，酒呢，早不喝了，烟还抽。	他还抽烟，但酒早不喝了。	1.0
船几乎翻了底。	韩不信监工，以此作为既定方案。	0.0
这次我只考了80分，你呢？	编号CPT-1980标本。	0.0
我们这儿冬天没有武汉冷。	目前已在怀俄明州、堪萨斯州发现两个不完整标本，没有头颅骨。	0.0
几乎摔倒了。	没摔倒。	0.0
小赵没一米八高。	当时，坎宁与陆军及殖民地大臣（Secretary of State for War and the Colonies）卡苏里勋爵，在调动军队的问题上发生不和，坎宁曾承诺葡萄牙，会尽早发兵援助，但卡苏里却把军队调往荷兰。	0.0
他连一声也不吭。	他没有吭一声。	1.0
明天下雨的话，活动就会泡汤。	八达通转乘优惠。	0.0
对方的后卫把球踢进了自家的球门。	身分标识方式	0.0
她的厨艺怎么样？	这个逃逸测试是该引擎在上述范围内出现的逆向气流范围之内进行的第一次测试。	0.0
这个没良心的。	号称全香港规模最大的中国城夜总会，1983年由商人邓崇光创办，在全盛时期顾客不少为金融及地产界人士。	0.0
不光大家伙都省事，你自己也可以少跑两趟嘛。	大家伙都省事，你自己可以少跑两趟嘛。	1.0
只要她一去接电话，孩子就会大哭大闹。	三角洲E型运载火箭。	0.0
别出声！	反对方提出了不同的逆向歧视案例，其中一个较受注意的是摄影师的例子：2006年9月的美国新墨西哥州，一名女同性恋者Willock发电邮向由一对基督徒夫妇Jonathan & Elaine Huguenin所开设的摄影公司查询，打算请他们拍摄同性恋委身仪式的照片，但由于信仰的关系，Elaine电邮回复我们拍摄传统婚礼，礼貌地婉拒了她的要求。	0.0
丽丽哭红了眼睛。	丽丽不停地哭，眼睛都红了。	1.0
他是见过大世面的人。	在萨珊王朝初期的各个安息贵族部落当中，只有两个家族被明确地记载在安息的文献里，他们是苏伦家族和克伦家族。	0.0
中国不首先使用核武器，不管是面临核威胁或者是面临核讹诈。	使用车辆。	0.0
一喝就醉。	拉格朗日插值法	0.0
她的漂亮打动了每一个人。	这集和其它剧集最大的不同是，本集里BTAS的罗宾（真正身份迪克·格雷森）已经从学院毕业，并且和蝙蝠侠发生了较大的摩擦，于是自己出城来到了Bludheaven，一个比高谭更邪恶的城市自立门户，自称夜翼（Nightwing）。	0.0
你吃了饭我还没有找你收钱哪。	振荡电路中发生电磁振荡时，如果没有能量损失，也不受其他外界的影响，这是电磁振荡的周期和频率，叫做振荡电路的固有频率和固有周期。	0.0
他看书看累了。	因为看书他累了。	1.0
喜欢不喜欢？	不过，他引述其巴西律师表示，转换国籍手续费用约5，000美元（约38，900港元），故此他希望该笔费用可以由香港足球总会支付，否则将会放弃入籍，不代表香港足球代表队。	0.0
他没努力去解决这个问题，这个问题对他本来就很容易。	他没努力去解决这个问题，这个问题对他来说很容易。	1.0
他们厂上个月从欧洲购进了一批先进的设备。	"专业课一年从两方面选择：一面是学科（""规划和持续建筑""，""能源""，""环境-材料-生物""，""工业工程""，""应用数学""，""力学-航空-航天""，""物理和应用""，""信息科学""，""先进系统""），另一面是针对的岗位（""设计和工业化""，""项目管理""，""经营管理""，""研究""，""创业""，""公司战略和金融""）。"	0.0
小明打碎了一个杯子。	伦敦是一个颇受欢迎的旅游中心，旅游业是伦敦的首要产业之一，在2003年提供了近350，000个全职就业岗位，旅客每年开销接近£150亿。	0.0
